Pincode,Enrolment_Count,Update_Count
442904,57,6336
442905,250,19583
442906,107,13140
442907,208,22651
442908,229,20578
442914,37,3548
442916,78,8772
442917,23,2958
443001,1438,28858
443101,370,20854
443102,111,7576
443103,619,16251
443104,84,4081
443106,219,11960
443112,37,3701
443201,1067,32944
443202,273,15126
443203,183,10101
443204,173,7535
443206,117,7160
443301,413,34912
443302,245,19136
443303,141,8233
443304,113,9392
443308,143,6886
443401,83,5442
443402,312,22155
443403,110,8857
443404,262,15088
444001,838,39656
444002,294,13656
444003,141,7600
444004,82,4295
444005,84,4524
444006,133,8315
444101,1249,26609
444102,159,11123
444103,149,8795
444104,78,4479
444105,388,20602
444106,68,6607
444107,208,18518
444108,215,15510
444109,92,7284
444110,93,6499
444111,49,2117
444115,4,370
444117,25,1841
444126,66,3643
444201,78,4394
444202,55,4297
444203,190,14942
444204,169,11408
444301,221,8208
444302,102,7246
444303,639,40028
444304,29,1527
444306,183,6587
444311,66,7390
444312,73,4094
444401,127,9301
444402,86,6035
444403,393,26383
444404,350,22616
444405,62,7096
444407,51,4597
444409,6,294
444501,282,16859
444502,36,4692
444503,310,24172
444504,168,13680
444505,1120,35900
444506,277,18858
444507,130,10955
444510,76,7467
444511,78,6501
444601,1779,32541
444602,208,13230
444603,53,4076
444604,157,7613
444605,65,3671
444606,185,12198
444607,110,6261
444701,273,24025
444702,375,30606
444704,104,9660
444705,258,19666
444706,85,6094
444707,62,5375
444708,110,11623
444709,171,18941
444710,19,2961
444711,39,4466
444717,97,6938
444719,152,13552
444720,45,5238
444723,63,5297
444728,16,3127
444801,161,12562
444802,80,5128
444803,202,13804
444804,50,3631
444805,124,6181
444806,377,21420
444807,177,14575
444808,166,9049
444809,74,4394
444810,25,2032
444813,110,8790
444901,85,9065
444902,41,4629
444903,49,5973
444904,183,18916
444905,192,14786
444906,271,20565
444907,63,3590
444908,54,7157
445001,521,31916
445002,133,12917
445101,128,15172
445102,205,22504
445103,212,21061
445105,121,9679
445106,75,6119
445109,80,7594
445110,101,9613
445201,117,12580
445202,249,20719
445203,345,29235
445204,1440,42302
445205,666,19697
445206,357,21138
445207,170,16243
445209,104,7273
445210,39,3977
445211,90,6258
445215,783,30012
445216,25,1584
445230,132,11190
445301,174,22306
445302,212,26145
445303,155,17844
445304,393,32686
445305,114,14943
445306,100,10613
445307,30,4407
445308,38,6670
445323,91,8591
445401,83,7920
445402,111,12388
450001,1972,28253
450051,121,3038
450110,110,1588
450112,313,4019
450114,381,6296
450116,669,12432
450117,1759,19610
450119,21,401
450221,1381,8165
450331,6066,58352
450332,1751,13944
450337,281,5710
450445,482,9568
450551,457,8733
450554,98,3476
450661,1271,14285
450771,250,6331
450881,423,8241
450991,210,3868
451001,2140,36712
451111,702,10992
451113,566,13846
451115,1275,17106
451220,127,5116
451221,574,8835
451224,341,7658
451225,147,4317
451228,1008,14823
451331,1587,19073
451332,3145,24349
451335,800,12250
451440,266,5680
451441,2559,28230
451442,497,10090
451447,2465,25381
451449,1494,14162
451551,5192,68373
451556,964,11994
451660,1001,13017
451661,4,32
451666,8459,74172
451770,1707,15065
451881,655,8063
452001,5028,53930
452002,2252,33377
452003,321,11586
452005,434,10604
452006,375,8868
452007,390,11800
452009,920,24147
452010,2243,45384
452011,267,8977
452012,423,10808
452013,58,914
452014,120,2351
452015,1123,15912
452016,2446,41965
452018,133,3219
452020,569,15453
453001,770,12518
453111,256,6643
453112,199,4232
453115,393,9301
453220,327,4271
453331,504,9622
453332,31,480
453441,998,29273
453446,26,171
453551,682,10421
453555,69,898
453556,1,20
453661,365,5992
453771,542,14736
454001,2489,41525
454010,463,8749
454111,331,10205
454116,699,12568
454129,12,268
454221,587,14012
454331,1158,18726
454335,440,6521
454365,7,129
454441,455,7489
454446,3186,36120
454448,4,11
454449,621,16460
454552,532,23956
454660,772,16761
454665,208,5742
454749,1,5
454773,293,4328
454774,60,1253
454775,439,9386
455001,3535,51113
455111,84,719
455115,257,3428
455116,472,8247
455118,653,15694
455221,205,3300
455223,428,8396
455227,2054,28572
455332,928,14883
455336,828,14581
455339,302,4653
455440,324,7134
455459,329,5963
456001,782,20280
456003,136,1668
456006,1725,41441
456010,825,26965
456221,467,5406
456222,794,6623
456224,1169,12498
456313,537,6245
456331,267,2824
456335,992,9392
456337,456,5063
456440,407,4733
456441,796,10103
456443,771,14555
456550,840,12780
456661,244,3855
456664,227,4181
456665,570,10888
456668,441,9225
456770,354,6480
456771,1164,9553
456776,385,2303
457001,2644,83636
457114,807,24745
457118,737,18853
457119,3,0
457222,390,6347
457226,866,19944
457331,315,5739
457333,171,4252
457336,254,3970
457339,202,3448
457340,164,2459
457441,360,7741
457550,559,14085
457555,514,19159
457661,6748,40645
457770,711,10511
457772,171,4163
457773,488,5937
457775,751,12135
457777,982,21736
457779,2793,22195
457882,912,15470
457885,115,2496
457887,900,11396
457888,805,17746
457893,508,9979
457990,3031,26065
457993,1579,13437
458001,411,15378
458002,699,15948
458110,762,13685
458113,289,5040
458116,485,6004
458118,450,6947
458220,279,6336
458226,416,4337
458228,428,4208
458330,280,7944
458336,140,1373
458339,267,3383
458389,392,5883
458441,1257,35033
458468,48,1171
458470,45,686
458553,266,3419
458556,455,6576
458558,397,8333
458664,370,6788
458667,506,11873
458669,323,4608
458771,56,462
458775,911,10934
458778,268,3096
458880,783,13826
458883,906,10930
458888,525,11533
458895,426,5936
458990,400,8828
460001,1734,30133
460004,135,4339
460110,380,11406
460220,815,26454
460225,458,8973
460330,1465,25605
460440,548,15380
460443,169,9570
460447,83,2664
460449,195,8713
460551,460,10546
460553,107,2773
460554,348,6598
460557,100,3013
460661,528,15411
460663,303,7129
460665,82,3286
460666,63,3277
460668,171,5620
461001,705,16848
461110,19,428
461111,921,23218
461115,132,2662
461116,113,1591
461122,16,528
461221,330,5432
461222,1,24
461223,699,12026
461228,768,17691
461251,47,1189
461331,1184,29820
461335,7,168
461441,771,14413
461444,31,483
461551,15,398
461661,443,9865
461668,178,4506
461771,470,11561
461772,7,105
461775,1157,17589
461881,72,882
461990,1448,14614
462001,3491,49214
462002,38,1094
462003,679,17354
462004,57,1522
462008,294,7604
462010,842,22766
462011,35,689
462016,230,8219
462018,6,87
462021,67,1253
462022,1274,22033
462023,638,18947
462024,70,2497
462026,199,5064
462030,911,17841
462031,2,47
462036,262,4904
462037,169,3946
462038,612,17796
462039,93,3116
462041,168,4427
462042,563,17768
462043,215,8096
462044,286,6767
462045,18,232
462046,384,12224
462047,74,2445
462101,507,8770
462420,320,8448
463106,419,8311
463111,276,5233
464001,1846,36246
464111,399,8393
464113,206,3038
464114,953,21453
464220,128,3248
464221,2995,27668
464224,774,19655
464226,128,2943
464228,2039,30028
464258,161,3434
464331,505,13185
464337,242,4917
464551,1309,21339
464651,120,4393
464661,93,2769
464665,383,8512
464668,605,14223
464671,343,5918
464672,118,2689
464770,422,8228
464774,507,9530
464776,288,3234
464881,742,16837
464884,438,11175
464886,667,14418
464986,499,9394
464990,328,8263
464993,343,6802
465001,1145,24988
465106,275,3647
465110,268,3097
465113,176,3314
465116,169,3746
465220,187,4320
465223,336,6661
465226,445,8104
465227,314,5789
465230,523,7489
465331,85,1831
465333,796,13080
465335,246,3243
465337,1120,16491
465339,357,4968
465440,15,3154
465441,1237,24752
465445,509,11556
465447,621,17400
465449,283,5641
465550,445,11207
465661,863,23150
465667,577,11421
465669,650,19553
465674,1110,23102
465677,440,10393
465679,615,20234
465680,378,10137
465683,656,15313
465685,371,7384
465687,600,15716
465689,238,7859
465691,450,13310
465693,515,11804
465697,707,18113
466001,1651,25591
466111,255,6524
466113,63,2292
466114,127,3677
466115,497,19946
466116,500,19488
466118,75,2487
466120,159,4559
466125,63,2502
466221,109,3404
466331,1895,21690
466445,128,5373
466446,238,7330
466448,66,2168
466554,123,3794
466651,258,6026
466661,180,4765
466665,131,4250
470001,1849,24571
470002,1446,26658
470003,2,48
470004,283,12353
470051,211,4267
470111,54,1211
470113,721,25054
470115,315,7425
470117,1029,14292
470118,288,5426
470119,547,10107
470120,305,5537
470122,1,0
470125,245,5361
470221,286,6075
470223,332,5226
470226,1045,13467
470227,1078,17784
470228,264,5019
470229,113,2666
470232,269,9032
470235,531,9166
470335,1044,31944
470337,207,5054
470339,577,12404
470441,407,9923
470442,395,10544
470661,994,35888
470663,343,11329
470664,471,13393
470666,494,16331
470672,186,5072
470673,456,11107
470675,151,4377
470771,153,5182
470772,300,10296
470775,1145,30380
470880,1029,38171
470881,340,8372
471001,1025,29410
471101,259,3854
471105,712,11333
471111,348,7266
471201,928,16245
471202,78,1131
471301,568,8453
471311,1068,15746
471313,2125,15709
471315,430,7239
471318,860,10279
471405,2294,23732
471408,262,7110
471411,431,6191
471501,1323,8685
471510,518,7779
471515,1153,18429
471525,1165,20484
471606,950,9037
471625,1339,10270
472001,858,32833
472005,181,5117
472010,413,11084
472101,300,9582
472111,827,21765
472115,961,25017
472118,681,20910
472221,636,18753
472246,279,7352
472331,465,12196
472336,14,207
472337,304,10192
472338,427,12863
472339,224,8030
472442,291,7092
472445,220,4475
472446,96,2596
472447,208,5761
473001,2872,51378
473101,1727,27180
473105,1173,28112
473110,431,5935
473111,197,3928
473112,2,50
473113,1,8
473115,503,14555
473118,115,2858
473222,1831,14897
473226,537,9344
473249,81,1861
473287,916,22377
473330,664,13518
473331,1504,31636
473332,4,24
473335,1810,20364
473338,1,36
473440,258,5306
473443,2429,28868
473446,909,22675
473551,4220,46365
473585,352,9767
473638,10,278
473660,837,15298
473662,352,5689
473665,407,10239
473670,798,15773
473770,564,13134
473774,448,11141
473775,807,18057
473781,664,12771
473793,401,12634
473865,230,6481
473880,661,10685
473885,595,12871
473990,510,11527
473995,879,22673
474001,4143,45776
474002,177,3768
474003,517,13271
474004,232,5438
474005,618,6003
474006,2541,29755
474007,4,34
474008,24,72
474009,188,4702
474010,918,8988
474011,527,8293
474012,415,8275
474020,239,4618
475001,663,6215
475002,277,4489
475005,148,2150
475110,3927,30539
475115,248,3230
475220,1810,13436
475330,961,10205
475335,594,8050
475336,416,4922
475661,2566,36130
475671,221,3955
475673,393,5576
475675,864,10587
475682,401,5811
475685,164,3432
475686,225,5023
476001,6915,65591
476111,2595,30954
476115,2226,29694
476134,153,4238
476219,520,10585
476221,3777,28993
476224,2414,23224
476228,420,6495
476229,1438,36172
476332,803,21943
476335,1428,10830
476337,3935,36450
476339,645,18224
476355,485,9272
476444,1471,11090
476554,386,7290
477001,3141,34213
477105,208,3902
477111,586,7884
477116,2074,12561
477117,184,4048
477222,572,5984
477227,380,3187
477331,367,5502
477332,100,2424
477333,175,2656
477335,287,6056
477441,552,6760
477445,1269,8055
477446,243,2251
477447,543,5849
477449,139,2012
477555,559,6234
477557,1561,10675
477566,57,1459
477660,970,9674
480001,1503,41899
480105,62,2494
480106,289,10382
480107,385,9476
480108,162,4643
480109,87,2212
480110,256,5366
480111,387,9495
480115,485,15409
480221,479,14084
480223,375,6803
480224,588,17514
480331,698,8034
480334,386,16925
480337,90,3276
480338,117,3352
480441,806,15633
480447,103,1890
480449,192,2348
480551,589,15009
480553,15,483
480554,45,727
480555,246,3676
480557,208,4535
480559,470,14617
480661,1057,32098
480667,452,13635
480771,272,8354
480880,91,3482
480881,79,3468
480882,385,6670
480884,427,10172
480886,440,8384
480887,393,10775
480888,407,10808
480990,493,7382
480991,178,5900
480994,277,8405
480996,234,6172
480997,584,15661
480999,310,8663
481001,1015,19335
481051,433,14385
481102,137,3853
481105,517,12084
481111,318,7981
481115,507,16895
481116,140,4215
481117,205,5579
481222,605,15864
481224,175,6129
481226,303,14049
481331,464,17637
481332,143,6448
481335,298,8665
481337,230,5712
481441,293,13020
481445,292,11473
481449,305,13164
481551,198,5285
481556,226,4288
481661,836,21668
481662,605,9533
481663,218,4380
481664,242,4751
481665,200,4343
481666,148,2783
481668,200,5397
481672,318,11679
481768,244,4535
481771,321,6108
481776,211,3417
481778,302,14180
481879,366,17421
481880,583,22237
481882,349,16350
481884,257,9651
481885,571,15482
481990,523,17642
481995,518,19506
481996,366,11693
481998,195,5359
482001,1920,62151
482002,1296,21019
482003,1260,28456
482004,531,10352
482005,378,9620
482007,51,1506
482008,173,5354
482009,114,3497
482010,16,446
482011,64,1474
482020,62,1766
482021,248,4420
482051,280,6527
482056,76,1478
483001,333,6479
483053,17,525
483105,257,4054
483110,519,7257
483113,544,11706
483119,998,14118
483220,626,10828
483222,432,5423
483225,1252,17526
483330,548,7324
483331,343,6982
483332,731,8907
483334,858,9058
483336,663,10257
483440,779,9258
483442,607,6424
483501,3200,55841
483504,105,2789
483770,1239,13904
483773,734,8313
483775,1083,12867
483880,493,7790
483990,578,10413
484001,1068,24964
484110,677,21732
484113,237,4162
484114,97,3683
484116,167,3641
484117,96,1805
484120,12,153
484220,20,487
484224,604,21031
484330,320,7852
484334,623,17345
484336,367,4522
484440,237,8668
484444,127,2159
484446,153,5885
484447,2,5
484551,386,5258
484552,155,2045
484555,661,8505
484660,1068,8973
484661,2213,30286
484665,527,9397
484669,608,12476
484770,411,10497
484771,620,26215
484774,1146,32666
484776,306,6716
484881,722,27216
484886,173,7330
485001,2481,34709
485005,220,5014
485111,408,7895
485112,207,3608
485113,230,4331
485114,83,2071
485115,690,13804
485221,354,10082
485226,772,17998
485331,995,14283
485334,245,3397
485441,219,5888
485446,540,17017
485447,433,8912
485551,349,7285
485661,535,8633
485666,420,6931
485771,966,17487
485772,827,10622
485773,657,9043
485774,325,6706
485775,712,19349
485778,235,5956
485881,762,23220
486001,881,26490
486002,51,812
486003,100,2224
486005,110,2462
486006,94,2174
486111,529,13657
486114,299,8976
486115,385,9950
486117,417,11692
486123,275,9045
486220,421,8268
486223,691,14219
486226,548,12427
486331,1181,25108
486333,395,6694
486335,761,19084
486338,197,4705
486340,298,7178
486341,374,6555
486440,211,7001
486441,406,11719
486445,451,16956
486446,373,8720
486447,344,8448
486448,265,7839
486450,162,4288
486550,351,7652
486553,490,13346
486556,242,6567
486661,2212,68649
486666,667,20149
486669,1055,26638
486670,915,20580
486675,3,17
486771,1033,29795
486775,538,15422
486776,250,6497
486881,1162,26749
486882,1143,27501
486884,63,1664
486885,102,2399
486886,2621,65037
486887,126,3285
486888,10,270
486889,307,8195
486890,124,2342
486892,531,15347
487001,983,19866
487110,171,3574
487114,293,3559
487118,1517,16295
487221,341,8311
487225,171,3909
487330,260,4980
487334,177,2605
487337,236,3452
487441,385,6033
487551,547,10218
487555,257,4011
487661,365,6623
487770,251,4056
487771,163,2511
487881,246,3948
488001,1870,27139
488051,155,3334
488058,564,12736
488059,7,45
488101,13,427
488220,1481,16028
488222,536,8078
488333,889,14894
488441,1006,13195
488442,1191,17850
488443,5,23
488446,993,12827
488448,619,14270
490001,150,8171
490006,179,14749
490009,26,1555
490011,142,9690
490020,66,4897
490021,65,5229
490022,22,983
490023,317,23162
490024,121,11420
490025,104,8178
490026,106,5712
490036,173,17801
490042,94,9358
491001,1659,66089
491107,155,15279
491111,268,23078
491221,186,10801
491222,181,13811
491223,263,20705
491225,166,11938
491226,256,23905
491227,318,32168
491228,183,22844
491229,228,25703
491331,348,23210
491332,283,18537
491335,772,55926
491336,344,21392
491337,418,24620
491338,173,6313
491340,571,28571
491441,1110,56738
491444,333,20959
491445,533,35179
491557,344,14206
491558,354,26481
491559,1106,68806
491661,423,22530
491665,263,18696
491666,149,15363
491668,293,20621
491771,323,22737
491881,319,21978
491885,174,18296
491888,397,47752
491993,377,22978
491995,1533,92832
492001,1201,55376
492002,3,59
492003,40,1464
492004,100,3679
492005,8,71
492006,135,5430
492007,105,4446
492008,95,4370
492009,240,11247
492010,88,3579
492011,45,2130
492012,49,908
492013,393,17552
492014,138,4148
492015,289,14843
492099,284,9318
492101,319,11147
492109,132,8414
492112,339,11648
493101,341,14416
493111,274,17129
493113,172,8989
493114,243,8151
493116,126,16059
493118,1222,53857
493195,111,5807
493196,79,3441
493221,470,25707
493222,159,12124
493225,1021,39231
493228,457,31445
493229,225,14643
493331,152,7459
493332,296,20047
493335,249,11601
493338,357,19017
493344,320,16133
493441,507,27456
493445,659,67128
493449,751,52791
493526,515,20364
493551,521,26303
493554,512,13386
493555,145,6042
493558,701,66653
493559,176,15347
493661,615,25318
493662,161,9471
493663,437,29106
493770,345,17884
493773,509,40537
493776,50,2713
493778,242,23830
493881,43,3068
493885,332,15582
493887,25,1055
493888,159,8428
493889,251,12117
493890,292,13489
493891,102,8605
493992,276,16207
493996,237,12587
494001,1234,46450
494005,195,4676
494010,981,23673
494111,511,18302
494114,335,6708
494115,801,15045
494122,1162,12227
494221,311,8926
494222,777,15980
494223,593,14425
494224,595,21278
494226,1668,72997
494228,420,12700
494229,176,4727
494230,450,8993
494331,284,10096
494333,148,8661
494334,275,16616
494335,126,10559
494336,81,7777
494337,115,10923
494347,154,13864
494441,740,14219
494442,1310,29281
494444,4032,17227
494446,192,3489
494447,1689,9202
494448,252,4804
494449,454,16530
494450,487,5290
494551,58,1800
494552,444,11815
494553,118,4897
494556,181,5816
494635,236,6838
494661,797,39446
494665,382,11574
494669,266,13897
494670,248,11526
494771,262,6505
494776,246,11929
494777,114,6997
495001,975,62781
495004,326,13147
495006,294,11381
